SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,NAME_CLIENT_TYPE,NAME_PORTFOLIO,CHANNEL_TYPE,CNT_PAYMENT,NAME_YIELD_GROUP,LOAN_ACTIVITY_SCORE
425353,Consumer loans,5655.195,101137.5,122499.0,101137.5,THURSDAY,Approved,1135,Cash through the bank,Refreshed,POS,Country-wide,24.0,Middle,2
193212,Revolving loans,2250.0,45000.0,45000.0,45000.0,SUNDAY,Approved,171,UNKOWN,New,Cards,Country-wide,0.0,High,2
229514,Consumer loans,9067.5,91570.5,100638.0,91570.5,SATURDAY,Approved,1266,Cash through the bank,New,POS,Country-wide,12.0,High,2
139705,Consumer loans,6656.31,80995.5,35995.5,80995.5,SATURDAY,Approved,680,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
161747,Consumer loans,4857.66,42291.0,36036.0,42291.0,FRIDAY,Approved,2174,Cash through the bank,New,POS,Country-wide,10.0,High,2
130155,Consumer loans,4058.595,75118.5,89991.0,75118.5,SUNDAY,Approved,1557,Cash through the bank,New,POS,Country-wide,24.0,Middle,2
429564,Consumer loans,6816.06,35955.0,33961.5,35955.0,SUNDAY,Refused,2839,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
103687,Cash loans,13224.6,103500.0,110331.0,103500.0,TUESDAY,Approved,209,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,High,2
453539,Cash loans,13648.725,157500.0,157500.0,157500.0,SATURDAY,Approved,1727,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,High,2
354837,Revolving loans,0.0,0.0,0.0,135000.0,TUESDAY,Canceled,190,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
100077,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Refused,217,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
186977,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,212,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
138109,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,230,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
140997,Cash loans,5491.44,112500.0,142200.0,112500.0,SATURDAY,Refused,114,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Middle,2
226033,Cash loans,46865.43,1192500.0,1296391.5,1192500.0,SATURDAY,Approved,186,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
294869,Consumer loans,11766.825,108711.0,105912.0,108711.0,SATURDAY,Approved,2649,Cash through the bank,New,POS,Regional / Local,10.0,High,2
308830,Consumer loans,2717.55,22639.5,20371.5,22639.5,SUNDAY,Approved,2864,Cash through the bank,Repeater,POS,Regional / Local,10.0,High,2
152778,Consumer loans,3552.57,29592.0,26631.0,29592.0,MONDAY,Approved,2920,Cash through the bank,Repeater,POS,Regional / Local,10.0,High,2
377767,Consumer loans,17923.725,166950.0,161329.5,166950.0,WEDNESDAY,Approved,2142,Cash through the bank,Repeater,POS,Stone,10.0,High,2
349561,Consumer loans,5955.66,38205.0,33705.0,38205.0,MONDAY,Approved,2913,Cash through the bank,New,POS,Stone,7.0,High,2
255277,Consumer loans,16235.91,142947.0,142947.0,142947.0,THURSDAY,Refused,209,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
262429,Consumer loans,5211.18,42705.0,38205.0,42705.0,TUESDAY,Approved,1677,Non-cash from your account,Repeater,POS,Regional / Local,10.0,High,2
114912,Consumer loans,4138.515,34627.5,30330.0,34627.5,SATURDAY,Approved,1140,Cash through the bank,Repeater,POS,Stone,10.0,High,2
159530,Consumer loans,16174.08,87660.0,78660.0,87660.0,SATURDAY,Approved,604,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
280751,Consumer loans,7946.19,79470.0,71523.0,79470.0,FRIDAY,Approved,2561,Cash through the bank,New,POS,Stone,10.0,High,2
177029,Cash loans,6543.0,90000.0,90000.0,90000.0,THURSDAY,Approved,2798,Cash through the bank,Repeater,Cash,Country-wide,20.0,Middle,2
396622,Consumer loans,3887.145,17955.0,18904.5,17955.0,TUESDAY,Approved,444,Cash through the bank,Refreshed,POS,Country-wide,6.0,High,2
299809,Consumer loans,7005.69,46071.0,44172.0,46071.0,WEDNESDAY,Approved,2728,Cash through the bank,Repeater,POS,Country-wide,8.0,High,2
198658,Consumer loans,13215.105,106941.15,116350.65,106941.15,SUNDAY,Approved,343,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
386164,Consumer loans,4489.155,37507.5,40810.5,37507.5,SATURDAY,Refused,621,Cash through the bank,Repeater,POS,Stone,10.0,High,2
295447,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,151,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
248125,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,294,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
248125,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Refused,230,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
265585,Cash loans,9653.805,225000.0,299250.0,225000.0,FRIDAY,Refused,619,Cash through the bank,Repeater,Cash,Credit and cash offices,60.0,Low,2
271204,Consumer loans,27566.685,267750.0,288954.0,267750.0,TUESDAY,Approved,24,Cash through the bank,Repeater,POS,Stone,12.0,High,2
172892,Consumer loans,3427.65,26725.5,29371.5,26725.5,SATURDAY,Approved,2620,Cash through the bank,New,POS,Country-wide,12.0,High,2
424542,Consumer loans,5498.91,44901.0,45211.5,44901.0,MONDAY,Approved,229,Cash through the bank,New,POS,Country-wide,12.0,High,2
272211,Consumer loans,2956.005,27400.5,24660.0,27400.5,WEDNESDAY,Approved,1133,Cash through the bank,New,POS,Country-wide,12.0,High,2
231326,Consumer loans,9535.455,90769.5,100957.5,90769.5,SUNDAY,Approved,934,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
208343,Consumer loans,6745.68,72270.0,72270.0,72270.0,FRIDAY,Approved,455,Cash through the bank,Repeater,POS,Stone,12.0,High,2
191172,Consumer loans,10542.7575,120420.0,120420.0,120420.0,TUESDAY,Unused offer,683,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
243380,Consumer loans,2895.57,27306.0,24156.0,27306.0,THURSDAY,Approved,794,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
170644,Cash loans,67322.115,337500.0,345298.5,337500.0,TUESDAY,Approved,337,Cash through the bank,Refreshed,Cash,Credit and cash offices,6.0,High,2
239040,Cash loans,77580.27,945000.0,1114659.0,945000.0,SATURDAY,Approved,1114,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,Low,2
122784,Cash loans,20852.865,247500.0,267592.5,247500.0,SATURDAY,Approved,1407,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,Middle,2
216066,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,4,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
117326,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,576,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
252060,Revolving loans,15750.0,315000.0,315000.0,315000.0,THURSDAY,Refused,247,UNKOWN,Refreshed,Cards,Credit and cash offices,0.0,Middle,2
347210,Cash loans,24472.17,585000.0,677664.0,585000.0,WEDNESDAY,Approved,1020,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
416272,Cash loans,9166.5,112500.0,112500.0,112500.0,WEDNESDAY,Refused,2631,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,High,2
394574,Cash loans,41427.0,675000.0,675000.0,675000.0,TUESDAY,Approved,39,Cash through the bank,Repeater,Cash,Contact center,24.0,Middle,2
302483,Cash loans,25464.69,315000.0,340573.5,315000.0,SATURDAY,Approved,376,Cash through the bank,Refreshed,Cash,Credit and cash offices,18.0,Middle,2
315596,Revolving loans,33750.0,675000.0,675000.0,675000.0,SATURDAY,Approved,188,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
263186,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,266,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
452299,Consumer loans,9829.53,92196.0,92196.0,92196.0,THURSDAY,Unused offer,449,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
109724,Consumer loans,8793.404999999999,86782.5,86782.5,86782.5,THURSDAY,Unused offer,120,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
386706,Consumer loans,8324.82,102532.5,82026.0,102532.5,TUESDAY,Approved,295,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
386420,Consumer loans,14873.58,103455.0,107662.5,103455.0,SUNDAY,Approved,484,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
290498,Consumer loans,12603.20208902371,53937.45,53937.45,53937.45,WEDNESDAY,Refused,2063,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
350476,Consumer loans,26517.33,257175.0,257175.0,257175.0,WEDNESDAY,Unused offer,1417,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
324856,Consumer loans,15116.85,85495.5,80752.5,85495.5,THURSDAY,Approved,2211,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
290899,Consumer loans,15118.38,288198.0,332325.0,288198.0,SATURDAY,Approved,1235,Cash through the bank,Refreshed,POS,Country-wide,24.0,Middle,2
399384,Revolving loans,12375.0,247500.0,247500.0,247500.0,FRIDAY,Approved,40,UNKOWN,Repeater,Cards,Country-wide,0.0,Middle,2
364837,Consumer loans,6358.05,64876.5,56466.0,64876.5,THURSDAY,Approved,1226,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
292564,Cash loans,11061.0,90000.0,90000.0,90000.0,SATURDAY,Refused,2919,Cash through the bank,Repeater,Cash,Country-wide,10.0,Middle,2
326824,Cash loans,7941.69,67500.0,71955.0,67500.0,WEDNESDAY,Approved,2030,Cash through the bank,Repeater,Cash,Country-wide,12.0,High,2
316619,Consumer loans,12024.945,88380.0,100291.5,88380.0,FRIDAY,Approved,1322,Cash through the bank,New,POS,Country-wide,12.0,High,2
388411,Cash loans,9950.13,135000.0,152820.0,135000.0,MONDAY,Refused,240,Cash through the bank,Repeater,Cash,AP+ (Cash loan),24.0,Middle,2
411319,Consumer loans,5243.355,56655.0,26401.5,56655.0,TUESDAY,Approved,2517,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
226824,Consumer loans,7163.91,62955.0,61335.0,62955.0,SUNDAY,Approved,2524,Cash through the bank,New,POS,Country-wide,10.0,High,2
205131,Consumer loans,5951.745,37305.0,29655.0,37305.0,WEDNESDAY,Approved,2436,Cash through the bank,New,POS,Country-wide,6.0,High,2
150278,Cash loans,15450.48,67500.0,78313.5,67500.0,THURSDAY,Approved,418,Cash through the bank,Refreshed,Cash,AP+ (Cash loan),6.0,High,2
167987,Consumer loans,55377.855,207900.0,207900.0,207900.0,TUESDAY,Approved,168,Cash through the bank,Repeater,POS,Stone,4.0,High,2
193300,Consumer loans,6645.96,40000.5,36000.0,40000.5,MONDAY,Refused,607,Cash through the bank,Repeater,POS,Stone,6.0,High,2
276044,Consumer loans,1995.075,17955.9,16339.5,17955.9,SATURDAY,Approved,2837,Non-cash from your account,New,POS,Stone,9.0,High,2
174239,Consumer loans,16952.445,258579.0,258579.0,258579.0,THURSDAY,Approved,644,Cash through the bank,Repeater,POS,Stone,18.0,Middle,2
315411,Consumer loans,24275.7,342000.0,342000.0,342000.0,WEDNESDAY,Approved,1022,Cash through the bank,New,POS,Stone,18.0,Middle,2
275821,Consumer loans,2676.825,22180.5,21951.0,22180.5,THURSDAY,Approved,1428,Cash through the bank,New,POS,Country-wide,12.0,High,2
227877,Cash loans,18365.58,225000.0,269550.0,225000.0,MONDAY,Refused,434,Cash through the bank,Refreshed,Cash,Country-wide,36.0,High,2
155690,Consumer loans,9555.3,78750.0,85680.0,78750.0,SATURDAY,Approved,203,Cash through the bank,Repeater,POS,Stone,10.0,High,2
449091,Consumer loans,55341.36,546534.0,546534.0,546534.0,SUNDAY,Approved,151,Cash through the bank,Refreshed,POS,Country-wide,12.0,High,2
298116,Consumer loans,9291.15,82215.0,84465.0,82215.0,MONDAY,Approved,597,Cash through the bank,Repeater,POS,Stone,10.0,High,2
145859,Consumer loans,7387.785,72814.14,36810.0,72814.14,SATURDAY,Approved,2767,Cash through the bank,New,POS,Country-wide,6.0,High,2
307563,Consumer loans,5028.165,34506.0,27603.0,34506.0,FRIDAY,Approved,662,Cash through the bank,New,POS,Country-wide,6.0,High,2
320181,Cash loans,39989.25,1125000.0,1125000.0,1125000.0,MONDAY,Approved,332,Cash through the bank,Refreshed,Cash,Credit and cash offices,60.0,Middle,2
233494,Cash loans,17713.125,135000.0,163255.5,135000.0,FRIDAY,Approved,662,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Middle,2
341936,Cash loans,18074.925,247500.0,247500.0,247500.0,WEDNESDAY,Refused,1963,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,Middle,2
192880,Revolving loans,22500.0,0.0,450000.0,135000.0,SUNDAY,Approved,863,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
299561,Revolving loans,45000.0,0.0,900000.0,135000.0,MONDAY,Approved,376,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
219262,Cash loans,7606.125,112500.0,112500.0,112500.0,WEDNESDAY,Refused,2241,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,High,2
110896,Cash loans,13794.75,135000.0,143910.0,135000.0,TUESDAY,Approved,1101,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Low,2
330498,Revolving loans,45000.0,0.0,900000.0,135000.0,TUESDAY,Approved,703,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
454409,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Refused,10,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
111709,Cash loans,24264.99,270000.0,292455.0,270000.0,WEDNESDAY,Approved,1905,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,High,2
384090,Consumer loans,3506.49,17055.0,17055.0,17055.0,MONDAY,Approved,1079,Cash through the bank,New,POS,Country-wide,6.0,High,2
156401,Consumer loans,14260.995,64039.5,53032.5,64039.5,FRIDAY,Approved,978,Cash through the bank,Repeater,POS,Country-wide,4.0,High,2
253512,Consumer loans,2488.59,55179.0,55179.0,55179.0,FRIDAY,Approved,1540,Cash through the bank,New,POS,Country-wide,24.0,Middle,2
200968,Consumer loans,5817.195,126702.0,81702.0,126702.0,THURSDAY,Refused,2329,Non-cash from your account,Repeater,POS,Country-wide,18.0,Middle,2
242572,Consumer loans,4344.075,35532.0,34614.0,35532.0,SATURDAY,Approved,2629,Non-cash from your account,New,POS,Country-wide,10.0,High,2
432652,Consumer loans,9869.85,109665.0,87732.0,109665.0,FRIDAY,Refused,1693,Cash through the bank,New,POS,Stone,10.0,High,2
348888,Consumer loans,5763.51,56218.5,56218.5,56218.5,SATURDAY,Approved,732,Cash through the bank,Repeater,POS,Stone,12.0,High,2
321898,Consumer loans,4722.21,24736.5,24736.5,24736.5,SUNDAY,Unused offer,2372,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
317529,Cash loans,45414.9,1129500.0,1260702.0,1129500.0,FRIDAY,Approved,654,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
417910,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,361,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
362601,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,241,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
393919,Revolving loans,2250.0,45000.0,45000.0,45000.0,FRIDAY,Approved,171,UNKOWN,New,Cards,Credit and cash offices,0.0,High,2
295826,Consumer loans,3043.035,37692.0,30150.0,37692.0,THURSDAY,Approved,470,Cash through the bank,New,POS,Country-wide,12.0,High,2
140120,Consumer loans,12456.765,109674.0,109674.0,109674.0,FRIDAY,Approved,188,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
161162,Consumer loans,25921.845,259200.0,242941.5,259200.0,WEDNESDAY,Approved,2308,Cash through the bank,Repeater,POS,Stone,12.0,High,2
188239,Consumer loans,11042.325,164565.0,164565.0,164565.0,FRIDAY,Approved,371,Cash through the bank,Repeater,POS,Country-wide,18.0,Middle,2
371820,Consumer loans,25757.415,525933.0,571752.0,525933.0,SATURDAY,Approved,296,Cash through the bank,New,POS,Regional / Local,24.0,Middle,2
209411,Cash loans,9101.97,229500.0,229500.0,229500.0,THURSDAY,Approved,195,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
314558,Cash loans,9878.04,180000.0,221580.0,180000.0,THURSDAY,Approved,743,Cash through the bank,Repeater,Cash,Credit and cash offices,42.0,Middle,2
148137,Revolving loans,0.0,0.0,0.0,135000.0,WEDNESDAY,Canceled,160,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
400776,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,361,Cash through the bank,Refreshed,Cash,Credit and cash offices,36.0,Low,2
169278,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Refused,496,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
358327,Cash loans,17354.79,315000.0,383193.0,315000.0,WEDNESDAY,Approved,729,Cash through the bank,Refreshed,Cash,Credit and cash offices,48.0,Middle,2
431638,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Refused,186,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
246404,Cash loans,4782.465,90000.0,113760.0,90000.0,SATURDAY,Approved,1011,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Middle,2
271933,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,253,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
432263,Cash loans,24248.34,688500.0,824823.0,688500.0,SUNDAY,Approved,174,Cash through the bank,Repeater,Cash,Credit and cash offices,60.0,Low,2
409120,Consumer loans,8245.53,66724.29,72596.79,66724.29,THURSDAY,Approved,166,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
132157,Consumer loans,8678.205,47511.0,42561.0,47511.0,MONDAY,Approved,1533,Cash through the bank,New,POS,Country-wide,6.0,High,2
365314,Consumer loans,21826.215,105300.0,110862.0,105300.0,SUNDAY,Approved,969,Cash through the bank,Refreshed,POS,Stone,6.0,High,2
446243,Revolving loans,3375.0,0.0,67500.0,135000.0,THURSDAY,Approved,2708,UNKOWN,Repeater,Cards,Country-wide,0.0,Middle,2
173739,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,333,Cash through the bank,Refreshed,Cash,Credit and cash offices,36.0,Low,2
338194,Cash loans,21569.22,202500.0,215865.0,202500.0,THURSDAY,Approved,896,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Middle,2
421596,Cash loans,12032.28,315000.0,383193.0,315000.0,WEDNESDAY,Refused,295,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
240703,Cash loans,26797.59,765000.0,916470.0,765000.0,SUNDAY,Approved,172,Cash through the bank,Repeater,Cash,Contact center,60.0,Low,2
307698,Revolving loans,22500.0,0.0,450000.0,135000.0,FRIDAY,Approved,1328,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
151814,Cash loans,53174.88,900000.0,952272.0,900000.0,THURSDAY,Refused,477,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Low,2
248001,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,42,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
120142,Cash loans,9111.06,45000.0,46485.0,45000.0,FRIDAY,Approved,2324,Cash through the bank,Repeater,Cash,Credit and cash offices,6.0,High,2
277616,Cash loans,16410.24,126000.0,152370.0,126000.0,TUESDAY,Approved,692,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Middle,2
340042,Cash loans,14202.36,229500.0,254340.0,229500.0,WEDNESDAY,Approved,576,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Low,2
388751,Cash loans,13201.605,90000.0,110146.5,90000.0,TUESDAY,Approved,974,Cash through the bank,Refreshed,Cash,Credit and cash offices,12.0,High,2
349754,Cash loans,8476.155,67500.0,76797.0,67500.0,THURSDAY,Approved,1923,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,High,2
236059,Cash loans,11895.885,135000.0,148365.0,135000.0,FRIDAY,Approved,788,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,Middle,2
142204,Revolving loans,22500.0,0.0,450000.0,135000.0,SATURDAY,Approved,1108,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
142204,Cash loans,6320.835,45000.0,54738.0,45000.0,THURSDAY,Approved,1859,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,High,2
246896,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,585,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
249378,Cash loans,11093.265,135000.0,148365.0,135000.0,WEDNESDAY,Approved,639,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,Middle,2
377967,Cash loans,5250.465,67500.0,87565.5,67500.0,TUESDAY,Approved,1462,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Middle,2
189394,Cash loans,20965.545,180000.0,215208.0,180000.0,MONDAY,Approved,656,Cash through the bank,Refreshed,Cash,Credit and cash offices,12.0,Low,2
331289,Cash loans,17963.685,90000.0,92970.0,90000.0,FRIDAY,Approved,2783,Cash through the bank,Repeater,Cash,Credit and cash offices,6.0,High,2
266817,Revolving loans,45000.0,900000.0,900000.0,900000.0,TUESDAY,Approved,196,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
233852,Consumer loans,14082.48,104400.0,114736.5,104400.0,THURSDAY,Approved,1370,Cash through the bank,Repeater,POS,Stone,12.0,High,2
312417,Consumer loans,9547.65,95400.0,85860.0,95400.0,SUNDAY,Refused,2596,Cash through the bank,Repeater,POS,Stone,12.0,High,2
327937,Consumer loans,9854.01,50400.0,49941.0,50400.0,WEDNESDAY,Approved,1174,Cash through the bank,New,POS,Stone,6.0,High,2
261066,Consumer loans,14516.055,122400.0,121068.0,122400.0,SATURDAY,Approved,2132,Cash through the bank,Repeater,POS,Stone,12.0,High,2
359630,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,183,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
165671,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,131,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
437958,Cash loans,14250.6,270000.0,270000.0,270000.0,TUESDAY,Refused,245,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Low,2
208673,Revolving loans,0.0,0.0,0.0,135000.0,SUNDAY,Canceled,212,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
373713,Consumer loans,13496.355,118827.0,118827.0,118827.0,MONDAY,Approved,537,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
292084,Consumer loans,12522.915,67050.0,70591.5,67050.0,FRIDAY,Approved,1013,Cash through the bank,New,POS,Stone,6.0,High,2
291958,Consumer loans,26167.635,486652.5,495693.0,486652.5,WEDNESDAY,Approved,344,Cash through the bank,Repeater,POS,Stone,24.0,Middle,2
207268,Consumer loans,9226.395,73746.0,84456.0,73746.0,MONDAY,Approved,140,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
117418,Consumer loans,9972.09,100782.0,95922.0,100782.0,TUESDAY,Approved,1465,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
175661,Consumer loans,10014.795,107293.5,107293.5,107293.5,THURSDAY,Approved,616,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
139454,Consumer loans,13563.135,157230.0,179478.0,157230.0,SATURDAY,Refused,461,Cash through the bank,New,POS,Country-wide,18.0,Middle,2
144116,Consumer loans,6011.73,62955.0,59652.0,62955.0,THURSDAY,Approved,389,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
141367,Consumer loans,19428.705,99603.0,104535.0,99603.0,SATURDAY,Approved,1203,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
302775,Consumer loans,12603.20208902371,225895.5,225895.5,225895.5,SUNDAY,Unused offer,1021,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
430437,Consumer loans,8502.75,111960.0,129694.5,111960.0,SATURDAY,Approved,515,Cash through the bank,Repeater,POS,Regional / Local,18.0,Middle,2
384415,Revolving loans,2250.0,45000.0,45000.0,45000.0,SUNDAY,Approved,266,UNKOWN,New,Cards,Regional / Local,0.0,High,2
139566,Consumer loans,6006.825,98955.0,88465.5,98955.0,TUESDAY,Approved,2819,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
359295,Consumer loans,12726.765,134950.5,134950.5,134950.5,SUNDAY,Approved,962,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
427911,Revolving loans,3375.0,0.0,67500.0,135000.0,FRIDAY,Approved,2712,UNKOWN,Repeater,Cards,Country-wide,0.0,Middle,2
427246,Consumer loans,4215.42,34447.5,34069.5,34447.5,FRIDAY,Approved,1184,Cash through the bank,New,POS,Country-wide,12.0,High,2
107888,Consumer loans,2810.16,62379.0,62379.0,62379.0,SATURDAY,Approved,263,Cash through the bank,Refreshed,POS,Country-wide,24.0,Middle,2
295085,Consumer loans,14207.805,132619.5,146623.5,132619.5,WEDNESDAY,Approved,430,Cash through the bank,New,POS,Country-wide,12.0,High,2
130234,Cash loans,14182.38,270000.0,313839.0,270000.0,SATURDAY,Approved,926,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Middle,2
162200,Cash loans,13912.11,270000.0,355536.0,270000.0,FRIDAY,Refused,166,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
227221,Cash loans,3413.385,54000.0,61128.0,54000.0,WEDNESDAY,Approved,673,Cash through the bank,Refreshed,Cash,Credit and cash offices,24.0,Low,2
375423,Revolving loans,0.0,0.0,0.0,135000.0,FRIDAY,Refused,228,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
167765,Consumer loans,6208.335,31460.4,30181.5,31460.4,THURSDAY,Approved,1121,Cash through the bank,New,POS,Country-wide,6.0,High,2
275490,Consumer loans,12368.565,112554.0,112554.0,112554.0,THURSDAY,Approved,323,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
455346,Consumer loans,9798.615,89167.5,89167.5,89167.5,SATURDAY,Approved,490,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
386030,Consumer loans,11309.22,51257.25,42444.0,51257.25,SUNDAY,Approved,947,Cash through the bank,Repeater,POS,Country-wide,4.0,High,2
416433,Consumer loans,12585.51,239454.0,215505.0,239454.0,THURSDAY,Refused,1150,Cash through the bank,Repeater,POS,Stone,24.0,Middle,2
427421,Consumer loans,13463.19,77022.0,82444.5,77022.0,SUNDAY,Approved,922,Cash through the bank,Repeater,POS,Country-wide,8.0,High,2
142115,Consumer loans,14107.365,112500.0,122400.0,112500.0,THURSDAY,Approved,137,Cash through the bank,Refreshed,POS,Stone,10.0,High,2
305647,Consumer loans,9376.245,98994.42,98991.0,98994.42,WEDNESDAY,Approved,1290,Cash through the bank,Refreshed,POS,Country-wide,12.0,High,2
